new_course_id,new_course_name,old_course_id,old_course_name,new_university_id,old_university_id,same_university,new_degree_id,old_degree_id,same_degree,new_faculty_id,old_faculty_id,same_faculty,different_course_id,normalized_new_course_name,normalized_old_course_name,exact_normalized_name_match,name_similarity,new_course_credits,old_course_credits,credits_match,new_course_type_id,old_course_type_id,course_type_match,new_requirement_type_id,old_requirement_type_id,requirement_type_match,new_year_order,old_year_order,planned_year_match,new_semester_order,old_semester_order,planned_semester_match,new_active,old_active,old_first_seen_part_id,old_last_seen_part_id,new_first_seen_part_id,new_last_seen_part_id,semester_gap_between_old_last_and_new_first,overlap_in_active_enrolment,temporal_replacement_signal,old_train_row_count,new_valid_row_count,old_degree_count,new_degree_count,shared_degree_count,shared_degree_ids,old_only_degree_ids,new_only_degree_ids,degree_relationship,diagnostic_conclusion,blocking_difference,review_notes,candidate_rank,candidate_count_for_new_course,ambiguous_best_match
1190.111,المعادلات التفاضلية والتحويلات,426.111,المعادلات التفاضلية والتحويلات,111,111,True,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,5.111|6.111,False,5.111,not_available,not_available,True,المعادلات التفاضلية والتحويلات,المعادلات التفاضلية والتحويلات,True,1.0,3,3,True,3,3,True,3,5,False,2,2,True,2,2,True,A,A,20111,20232,20221,20233,-5,True,OVERLAPPING_ENROLMENT,292,305,2,10,0,not_available,5.111|6.111,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1195.111,نظرية المعلومات,437.111,نظرية المعلومات,111,111,True,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,21.111|3.111|4.111|5.111|6.111,False,5.111,5.111,True,True,نظرية المعلومات,نظرية المعلومات,True,1.0,3,3,True,1,1,True,3,3,True,3,3,True,2,2,True,A,A,20111,20233,20221,20233,-6,True,OVERLAPPING_ENROLMENT,650,316,5,10,0,not_available,21.111|3.111|4.111|5.111|6.111,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1196.111,شبكات الحاسوب,466.111,شبكات الحاسوب,111,111,True,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3.111|5.111|6.111,False,5.111,not_available,not_available,True,شبكات الحاسوب,شبكات الحاسوب,True,1.0,3,3,True,3,3,True,3,5|6,False,3,4,False,2,1|2,False,A,A,20121,20233,20221,20233,-6,True,OVERLAPPING_ENROLMENT,548,149,3,10,0,not_available,3.111|5.111|6.111,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1198.111,مشروع فصلي,538.111,مشروع  فصلي,111,111,True,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3.111,False,5.111,not_available,not_available,True,مشروع فصلي,مشروع فصلي,True,1.0,3,3,True,3,3,True,3,5,False,4,4,True,2,2,True,A,A,20121,20233,20231,20233,-3,True,OVERLAPPING_ENROLMENT,206,25,1,10,0,not_available,3.111,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1205.111,معالجة الصور وتحليلها,451.111,معالجة الصور وتحليلها,111,111,True,26.111|27.111|46.111|47.111,3.111|4.111|5.111,False,not_available,not_available,not_available,True,معالجة الصور وتحليلها,معالجة الصور وتحليلها,True,1.0,3,3,True,3,3,True,5,6,False,4,4|5,False,1,1|2,False,A,A,20131,20233,20221,20233,-6,True,OVERLAPPING_ENROLMENT,57,55,3,4,0,not_available,3.111|4.111|5.111,26.111|27.111|46.111|47.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1212.111,معالجة اللغات الطبيعية,448.111,معالجة اللغات الطبيعية,111,111,True,27.111|47.111,4.111,False,not_available,not_available,not_available,True,معالجة اللغات الطبيعية,معالجة اللغات الطبيعية,True,1.0,3,3,True,3,3,True,5,6,False,5,4,False,1,2,False,A,A,20132,20232,20232,20233,-1,True,OVERLAPPING_ENROLMENT,1,12,1,2,0,not_available,4.111,27.111|47.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1214.111,النظم الخبيرة,441.111,النظم الخبيرة,111,111,True,27.111|47.111,3.111|4.111,False,not_available,not_available,not_available,True,النظم الخبيرة,النظم الخبيرة,True,1.0,3,3,True,3,3,True,5,5|6,False,5,5,True,1,1,True,A,A,20131,20232,20221,20232,-5,True,OVERLAPPING_ENROLMENT,119,11,2,2,0,not_available,3.111|4.111,27.111|47.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1216.111,الإشارات والنظم,458.111,الإشارات والنظم,111,111,True,29.111|30.111|31.111|45.111|48.111|49.111,5.111|6.111,False,not_available,not_available,not_available,True,الإشارات والنظم,الإشارات والنظم,True,1.0,3,3,True,3,3,True,5,5,True,3,3,True,1,1,True,A,A,20112,20233,20221,20233,-6,True,OVERLAPPING_ENROLMENT,260,27,2,6,0,not_available,5.111|6.111,29.111|30.111|31.111|45.111|48.111|49.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1224.111,الاتصالات الرقمية,463.111,الاتصالات الرقمية,111,111,True,31.111|49.111,5.111|6.111,False,not_available,not_available,not_available,True,الاتصالات الرقمية,الاتصالات الرقمية,True,1.0,3,3,True,3,3,True,5,5,True,4,4,True,2,1,False,A,A,20102,20233,20232,20232,-2,True,OVERLAPPING_ENROLMENT,168,1,2,2,0,not_available,5.111|6.111,31.111|49.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1231.111,الاتصالات النقالة واللاسلكية,474.111,الاتصالات النقالة واللاسلكية,111,111,True,31.111|49.111,3.111|6.111,False,not_available,not_available,not_available,True,الاتصالات النقالة واللاسلكية,الاتصالات النقالة واللاسلكية,True,1.0,3,3,True,3,3,True,5,6,False,5,5,True,1,1|2,False,A,A,20131,20233,20233,20233,-1,True,OVERLAPPING_ENROLMENT,206,1,2,2,0,not_available,3.111|6.111,31.111|49.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1235.111,تصميم المترجمات,523.111,تصميم المترجمات,111,111,True,26.111|27.111|29.111|46.111|47.111|48.111,3.111|4.111,False,not_available,not_available,not_available,True,تصميم المترجمات,تصميم المترجمات,True,1.0,3,3,True,3,3,True,5|6,5,False,3|5,4,False,1|2,1,False,A,A,20112,20233,20221,20233,-6,True,OVERLAPPING_ENROLMENT,319,140,2,6,0,not_available,3.111|4.111,26.111|27.111|29.111|46.111|47.111|48.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1246.111,قواعد البيانات المتقدمة,533.111,قواعد البيانات المتقدمة,111,111,True,26.111|27.111|46.111|47.111,3.111|4.111,False,not_available,not_available,not_available,True,قواعد البيانات المتقدمة,قواعد البيانات المتقدمة,True,1.0,3,3,True,3,3,True,5,5|6,False,4|5,4|5,True,1,1|2,False,A,A,20121,20233,20221,20233,-6,True,OVERLAPPING_ENROLMENT,223,90,2,4,0,not_available,3.111|4.111,26.111|27.111|46.111|47.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1249.111,نظم المعلومات الإدارية,545.111,نظم المعلومات الإدارية,111,111,True,26.111|27.111|46.111,3.111,False,not_available,not_available,not_available,True,نظم المعلومات الإدارية,نظم المعلومات الإدارية,True,1.0,3,3,True,3,1,False,6,6,True,5,4,False,2,1,False,A,A,20131,20233,20231,20233,-3,True,OVERLAPPING_ENROLMENT,135,32,1,3,0,not_available,3.111,26.111|27.111|46.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1252.111,المتحكمات الصغرية والنظم المضمنة,461.111,المتحكمات الصغرية والنظم المضمنة,111,111,True,29.111|30.111|31.111|45.111|48.111|49.111,5.111|6.111,False,not_available,not_available,not_available,True,المتحكمات الصغرية والنظم المضمنة,المتحكمات الصغرية والنظم المضمنة,True,1.0,3,3,True,3,3,True,5|6,5,False,4|5,4,False,1|2,1,False,A,A,20121,20233,20221,20233,-6,True,OVERLAPPING_ENROLMENT,177,14,2,6,0,not_available,5.111|6.111,29.111|30.111|31.111|45.111|48.111|49.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1255.111,مدخل إلى الروبوتية,445.111,مدخل إلى الروبوتية,111,111,True,27.111|30.111|45.111|47.111,4.111,False,not_available,not_available,not_available,True,مدخل إلى الروبوتية,مدخل إلى الروبوتية,True,1.0,3,3,True,3,3,True,5,5,True,4,5,False,1,2,False,A,A,20132,20232,20222,20232,-4,True,OVERLAPPING_ENROLMENT,3,14,1,4,0,not_available,4.111,27.111|30.111|45.111|47.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1271.111,برمجة التطبيقات الشبكية,417.111,برمجة التطبيقات الشبكية,111,111,True,29.111|48.111,18.111,False,not_available,not_available,not_available,True,برمجة التطبيقات الشبكية,برمجة التطبيقات الشبكية,True,1.0,3,3,True,3,3,True,5,5,True,4,5,False,1,1,True,A,A,20091,20152,20231,20232,24,False,LONG_GAP,54,13,1,2,0,not_available,18.111,29.111|48.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1277.111,نظم الزمن الحقيقي,536.111,نظم الزمن الحقيقي,111,111,True,29.111|48.111,3.111|5.111|6.111,False,not_available,not_available,not_available,True,نظم الزمن الحقيقي,نظم الزمن الحقيقي,True,1.0,3,3,True,3,3,True,5,5|6,False,5,4|5,False,1,1|2,False,A,A,20131,20233,20232,20232,-2,True,OVERLAPPING_ENROLMENT,353,1,3,2,0,not_available,3.111|5.111|6.111,29.111|48.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1282.111,الاقتصاد الجزئي,45.111,الاقتصاد الجزئي,111,111,True,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,10.111|11.111|12.111|22.111|7.111|8.111|9.111,False,7.111,7.111,True,True,الاقتصاد الجزئي,الاقتصاد الجزئي,True,1.0,3,2,False,3,1,False,3,3,True,2,2,True,1,1,True,A,A,20131,20233,20222,20233,-5,True,OVERLAPPING_ENROLMENT,738,373,7,14,0,not_available,10.111|11.111|12.111|22.111|7.111|8.111|9.111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1283.111,الاقتصاد الكلي,48.111,الاقتصاد الكلي,111,111,True,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,10.111|11.111|12.111|22.111|7.111|8.111|9.111,False,7.111,7.111,True,True,الاقتصاد الكلي,الاقتصاد الكلي,True,1.0,3,2,False,3,1,False,3,3,True,2,2,True,2,2,True,A,A,20132,20233,20223,20233,-4,True,OVERLAPPING_ENROLMENT,550,109,7,14,0,not_available,10.111|11.111|12.111|22.111|7.111|8.111|9.111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1291.111,التدقيق الداخلي,23.111,التدقيق الداخلي,111,111,True,36.111|55.111,11.111,False,not_available,not_available,not_available,True,التدقيق الداخلي,التدقيق الداخلي,True,1.0,3,3,True,1,1,True,5,5,True,4,4,True,2,2,True,A,A,20152,20233,20233,20233,-1,True,OVERLAPPING_ENROLMENT,84,5,1,2,0,not_available,11.111,36.111|55.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1299.111,السلوك التنظيمي,82.111,السلوك التنظيمي,111,111,True,33.111|34.111|53.111|54.111,8.111,False,not_available,not_available,not_available,True,السلوك التنظيمي,السلوك التنظيمي,True,1.0,3,3,True,1,1,True,5,5,True,3|4,3,False,1|2,2,False,A,A,20142,20232,20221,20232,-5,True,OVERLAPPING_ENROLMENT,144,11,1,4,0,not_available,8.111,33.111|34.111|53.111|54.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
1300.111,العلاقات العامة,100.111,العلاقات العامة,111,111,True,35.111|56.111,7.111|8.111,False,not_available,not_available,not_available,True,العلاقات العامة,العلاقات العامة,True,1.0,3,3,True,1,1,True,5,5,True,3,3|4,False,1,1,True,A,A,20141,20233,20233,20233,-1,True,OVERLAPPING_ENROLMENT,193,2,2,2,0,not_available,7.111|8.111,35.111|56.111,SAME_UNIVERSITY_DIFFERENT_DEGREE,SAME_UNIVERSITY_DIFFERENT_DEGREE,no exact normalized degree_id is shared,Candidate only; no official equivalence source was found and no mapping was accepted.,1,1,False
